query	target	fident
ssRNA732	ssRNA36	0.4
ssRNA732	ssRNA8	0.8
ssRNA732	ssRNA141	0.4
ssRNA732	ssRNA830	0.2
ssRNA732	ssRNA286	0.6
ssRNA732	ssRNA667	0.6
ssRNA732	ssRNA738	0.6
ssRNA732	ssRNA661	0.4
ssRNA732	ssRNA175	0.4
ssRNA732	ssRNA622	0.6
ssRNA732	ssRNA637	0.8
ssRNA732	ssRNA600	0.4
ssRNA732	ssRNA62	0.4
ssRNA732	ssRNA686	0.75
ssRNA732	ssRNA354	0.6
ssRNA732	ssRNA157	0.6
ssRNA732	ssRNA348	0.2
ssRNA732	ssRNA204	0.4
ssRNA732	ssRNA91	0.6
ssRNA732	ssRNA504	0.6
ssRNA732	ssRNA291	0.4
ssRNA732	ssRNA221	0.8
ssRNA732	ssRNA697	0.0
ssRNA732	ssRNA632	0.6
ssRNA732	ssRNA111	0.6
ssRNA732	ssRNA439	0.4
ssRNA732	ssRNA273	0.2
ssRNA732	ssRNA360	0.6
ssRNA732	ssRNA770	0.0
ssRNA732	ssRNA568	0.6
ssRNA732	ssRNA128	0.4
ssRNA732	ssRNA463	0.8
ssRNA732	ssRNA483	0.6
ssRNA732	ssRNA301	0.6
ssRNA732	ssRNA401	0.8
ssRNA732	ssRNA364	0.6
ssRNA732	ssRNA847	0.6
ssRNA732	ssRNA876	0.8
ssRNA732	ssRNA397	0.8
ssRNA481	ssRNA266	0.429
ssRNA481	ssRNA57	0.714
ssRNA481	ssRNA10	0.571
ssRNA481	ssRNA166	0.429
ssRNA481	ssRNA93	0.143
ssRNA481	ssRNA834	0.857
ssRNA481	ssRNA280	1.0
ssRNA481	ssRNA361	0.667
ssRNA481	ssRNA500	0.857
ssRNA481	ssRNA730	0.286
ssRNA481	ssRNA21	0.143
ssRNA481	ssRNA49	0.857
ssRNA481	ssRNA285	0.143
ssRNA481	ssRNA297	0.429
ssRNA481	ssRNA383	0.714
ssRNA481	ssRNA811	0.857
ssRNA481	ssRNA217	0.857
ssRNA481	ssRNA874	1.0
ssRNA481	ssRNA617	0.143
ssRNA481	ssRNA526	0.714
ssRNA481	ssRNA848	0.714
ssRNA481	ssRNA452	0.714
ssRNA481	ssRNA198	0.286
ssRNA481	ssRNA154	0.286
ssRNA481	ssRNA27	0.667
ssRNA481	ssRNA358	0.714
ssRNA481	ssRNA307	0.714
ssRNA481	ssRNA540	0.286
ssRNA481	ssRNA2	0.833
ssRNA481	ssRNA521	0.857
ssRNA481	ssRNA636	0.857
ssRNA481	ssRNA219	0.286
ssRNA481	ssRNA253	0.571
ssRNA481	ssRNA410	0.857
ssRNA481	ssRNA103	0.571
ssRNA481	ssRNA226	0.429
ssRNA481	ssRNA598	0.143
ssRNA481	ssRNA63	0.8
ssRNA481	ssRNA590	0.429
ssRNA481	ssRNA796	0.286
ssRNA481	ssRNA15	0.571
ssRNA481	ssRNA417	0.286
ssRNA481	ssRNA432	0.571
ssRNA481	ssRNA603	0.143
ssRNA481	ssRNA238	0.429
ssRNA481	ssRNA229	0.429
ssRNA481	ssRNA769	0.2
ssRNA481	ssRNA246	0.857
ssRNA481	ssRNA55	1.0
ssRNA481	ssRNA520	0.714
ssRNA481	ssRNA805	0.571
ssRNA481	ssRNA378	0.286
ssRNA481	ssRNA543	0.714
ssRNA481	ssRNA277	0.143
ssRNA481	ssRNA718	0.857
ssRNA481	ssRNA424	0.714
ssRNA481	ssRNA289	1.0
ssRNA481	ssRNA795	0.143
ssRNA481	ssRNA554	0.333
ssRNA481	ssRNA322	1.0
ssRNA481	ssRNA541	0.714
ssRNA481	ssRNA620	0.286
ssRNA481	ssRNA380	0.286
ssRNA481	ssRNA429	0.429
ssRNA481	ssRNA509	0.857
ssRNA481	ssRNA107	0.429
ssRNA481	ssRNA646	0.571
ssRNA481	ssRNA752	0.429
ssRNA481	ssRNA73	0.286
ssRNA481	ssRNA7	0.286
ssRNA481	ssRNA278	0.143
ssRNA481	ssRNA771	0.0
ssRNA481	ssRNA858	0.286
ssRNA481	ssRNA558	0.571
ssRNA481	ssRNA762	0.167
ssRNA481	ssRNA591	0.4
ssRNA481	ssRNA375	1.0
ssRNA481	ssRNA741	0.286
ssRNA481	ssRNA287	0.714
ssRNA481	ssRNA546	0.333
ssRNA481	ssRNA647	0.833
ssRNA481	ssRNA652	0.571
ssRNA481	ssRNA776	0.714
ssRNA481	ssRNA373	0.857
ssRNA481	ssRNA163	0.571
ssRNA481	ssRNA695	1.0
ssRNA481	ssRNA886	1.0
ssRNA481	ssRNA60	0.167
ssRNA481	ssRNA303	1.0
ssRNA481	ssRNA330	1.0
ssRNA481	ssRNA606	0.429
ssRNA481	ssRNA67	0.857
ssRNA481	ssRNA644	0.714
ssRNA481	ssRNA42	0.571
ssRNA481	ssRNA210	0.429
ssRNA481	ssRNA498	1.0
ssRNA481	ssRNA831	0.6
ssRNA481	ssRNA799	0.0
ssRNA481	ssRNA499	0.143
ssRNA481	ssRNA502	0.571
ssRNA481	ssRNA542	0.429
ssRNA481	ssRNA314	0.286
ssRNA481	ssRNA52	0.857
ssRNA481	ssRNA371	0.429
ssRNA481	ssRNA350	0.857
ssRNA481	ssRNA563	0.571
ssRNA481	ssRNA272	0.429
ssRNA481	ssRNA627	0.857
ssRNA481	ssRNA240	0.286
ssRNA481	ssRNA734	0.333
ssRNA481	ssRNA188	0.571
ssRNA481	ssRNA674	0.714
ssRNA481	ssRNA391	0.429
ssRNA481	ssRNA747	0.5
ssRNA481	ssRNA816	1.0
ssRNA481	ssRNA660	0.714
ssRNA481	ssRNA802	0.571
ssRNA481	ssRNA654	0.571
ssRNA481	ssRNA477	0.857
ssRNA481	ssRNA513	0.333
ssRNA481	ssRNA96	1.0
ssRNA481	ssRNA422	0.714
ssRNA481	ssRNA381	0.286
ssRNA481	ssRNA81	0.571
ssRNA481	ssRNA50	0.571
ssRNA481	ssRNA5	0.143
ssRNA481	ssRNA685	1.0
ssRNA481	ssRNA130	0.143
ssRNA481	ssRNA269	0.429
ssRNA481	ssRNA419	0.429
ssRNA481	ssRNA480	0.714
ssRNA481	ssRNA334	0.857
ssRNA481	ssRNA94	0.667
ssRNA481	ssRNA399	0.143
ssRNA481	ssRNA496	0.714
ssRNA481	ssRNA199	0.333
ssRNA481	ssRNA817	1.0
ssRNA481	ssRNA159	0.286
ssRNA481	ssRNA609	0.286
ssRNA481	ssRNA557	0.571
ssRNA481	ssRNA588	0.0
ssRNA481	ssRNA489	0.857
ssRNA481	ssRNA528	0.857
ssRNA481	ssRNA316	0.286
ssRNA481	ssRNA587	0.143
ssRNA481	ssRNA631	0.714
ssRNA481	ssRNA216	0.571
ssRNA481	ssRNA800	0.571
ssRNA481	ssRNA510	0.571
ssRNA481	ssRNA857	0.571
ssRNA481	ssRNA237	0.857
ssRNA481	ssRNA643	0.571
ssRNA481	ssRNA530	0.714
ssRNA481	ssRNA71	0.714
ssRNA481	ssRNA288	0.857
ssRNA481	ssRNA562	0.571
ssRNA481	ssRNA186	0.714
ssRNA481	ssRNA174	0.286
ssRNA481	ssRNA193	0.571
ssRNA481	ssRNA151	0.286
ssRNA481	ssRNA758	0.0
ssRNA481	ssRNA768	0.2
ssRNA481	ssRNA788	0.333
ssRNA481	ssRNA577	0.429
ssRNA481	ssRNA259	0.714
ssRNA481	ssRNA95	0.667
ssRNA481	ssRNA742	0.286
ssRNA481	ssRNA181	0.714
ssRNA481	ssRNA466	0.429
ssRNA481	ssRNA607	0.857
ssRNA481	ssRNA668	0.857
ssRNA481	ssRNA673	0.167
ssRNA481	ssRNA497	0.429
ssRNA481	ssRNA759	0.167
ssRNA481	ssRNA518	0.857
ssRNA481	ssRNA119	0.714
ssRNA481	ssRNA812	0.429
ssRNA481	ssRNA247	0.714
ssRNA481	ssRNA328	1.0
ssRNA481	ssRNA824	0.857
ssRNA481	ssRNA132	1.0
ssRNA481	ssRNA162	0.571
ssRNA481	ssRNA608	0.429
ssRNA481	ssRNA56	0.714
ssRNA481	ssRNA880	1.0
ssRNA481	ssRNA733	0.333
ssRNA481	ssRNA555	0.857
ssRNA481	ssRNA86	0.4
ssRNA481	ssRNA575	0.143
ssRNA481	ssRNA842	0.429
ssRNA481	ssRNA441	0.857
ssRNA481	ssRNA485	0.429
ssRNA481	ssRNA629	0.75
ssRNA481	ssRNA839	0.571
ssRNA481	ssRNA548	0.667
ssRNA481	ssRNA765	0.857
ssRNA481	ssRNA618	0.5
ssRNA481	ssRNA53	0.286
ssRNA481	ssRNA409	0.429
ssRNA481	ssRNA449	0.857
ssRNA481	ssRNA65	1.0
ssRNA481	ssRNA850	0.857
ssRNA481	ssRNA263	0.429
ssRNA481	ssRNA215	0.286
ssRNA481	ssRNA511	0.429
ssRNA481	ssRNA152	0.143
ssRNA481	ssRNA701	0.75
ssRNA481	ssRNA167	0.429
ssRNA481	ssRNA524	0.714
ssRNA481	ssRNA810	0.429
ssRNA481	ssRNA113	0.667
ssRNA481	ssRNA879	0.571
ssRNA481	ssRNA515	1.0
ssRNA481	ssRNA171	0.429
ssRNA481	ssRNA51	0.429
ssRNA481	ssRNA849	0.667
ssRNA481	ssRNA25	0.714
ssRNA481	ssRNA64	0.714
ssRNA481	ssRNA82	0.857
ssRNA481	ssRNA596	0.429
ssRNA481	ssRNA908	0.571
ssRNA481	ssRNA475	0.75
ssRNA481	ssRNA145	0.667
ssRNA481	ssRNA724	0.429
ssRNA481	ssRNA754	0.571
ssRNA481	ssRNA75	0.571
ssRNA481	ssRNA211	0.143
ssRNA481	ssRNA681	1.0
ssRNA481	ssRNA507	0.714
ssRNA481	ssRNA840	0.571
ssRNA481	ssRNA443	0.571
ssRNA481	ssRNA693	0.857
ssRNA481	ssRNA656	0.571
ssRNA481	ssRNA444	0.429
ssRNA481	ssRNA257	0.714
ssRNA481	ssRNA227	1.0
ssRNA481	ssRNA1	0.286
ssRNA481	ssRNA728	0.286
ssRNA481	ssRNA100	0.571
ssRNA481	ssRNA473	0.75
ssRNA481	ssRNA104	0.714
ssRNA481	ssRNA26	0.571
ssRNA481	ssRNA158	0.286
ssRNA481	ssRNA726	0.143
ssRNA481	ssRNA854	0.333
ssRNA481	ssRNA445	0.571
ssRNA481	ssRNA28	0.857
ssRNA481	ssRNA343	0.571
ssRNA481	ssRNA573	0.143
ssRNA481	ssRNA283	0.571
ssRNA481	ssRNA153	0.286
ssRNA481	ssRNA821	0.571
ssRNA481	ssRNA851	0.429
ssRNA481	ssRNA457	0.857
ssRNA481	ssRNA9	0.286
ssRNA481	ssRNA529	0.714
ssRNA481	ssRNA405	0.429
ssRNA481	ssRNA304	0.5
ssRNA481	ssRNA883	0.571
ssRNA481	ssRNA454	0.167
ssRNA481	ssRNA552	0.333
ssRNA481	ssRNA279	0.333
ssRNA481	ssRNA589	0.143
ssRNA481	ssRNA206	0.429
ssRNA481	ssRNA69	0.143
ssRNA481	ssRNA823	0.714
ssRNA481	ssRNA302	0.714
ssRNA481	ssRNA18	0.714
ssRNA481	ssRNA448	1.0
ssRNA481	ssRNA146	0.5
ssRNA481	ssRNA669	0.857
ssRNA481	ssRNA326	1.0
ssRNA481	ssRNA648	0.429
ssRNA481	ssRNA117	0.857
ssRNA481	ssRNA431	0.714
ssRNA481	ssRNA116	0.5
ssRNA481	ssRNA625	0.143
ssRNA481	ssRNA205	0.286
ssRNA481	ssRNA209	0.286
ssRNA481	ssRNA420	0.143
ssRNA481	ssRNA664	1.0
ssRNA481	ssRNA19	0.857
ssRNA481	ssRNA112	0.833
ssRNA481	ssRNA706	0.714
ssRNA481	ssRNA295	0.0
ssRNA481	ssRNA0	0.714
ssRNA481	ssRNA43	0.571
ssRNA481	ssRNA341	0.571
ssRNA481	ssRNA662	0.5
ssRNA481	ssRNA775	0.286
ssRNA481	ssRNA727	0.429
ssRNA481	ssRNA782	0.333
ssRNA481	ssRNA298	0.0
ssRNA481	ssRNA719	0.571
ssRNA481	ssRNA630	0.75
ssRNA481	ssRNA756	0.571
ssRNA481	ssRNA168	0.286
ssRNA481	ssRNA39	0.429
ssRNA481	ssRNA825	0.429
ssRNA481	ssRNA115	0.857
ssRNA481	ssRNA88	1.0
ssRNA481	ssRNA306	0.857
ssRNA481	ssRNA80	0.857
ssRNA481	ssRNA885	1.0
ssRNA481	ssRNA579	0.5
ssRNA481	ssRNA200	0.429
ssRNA481	ssRNA323	1.0
ssRNA481	ssRNA691	0.857
ssRNA481	ssRNA902	0.286
ssRNA481	ssRNA99	0.286
ssRNA481	ssRNA335	0.571
ssRNA481	ssRNA670	0.857
ssRNA481	ssRNA807	0.571
ssRNA481	ssRNA176	0.714
ssRNA481	ssRNA676	0.571
ssRNA481	ssRNA901	0.286
ssRNA481	ssRNA717	0.857
ssRNA481	ssRNA678	0.714
ssRNA481	ssRNA255	0.857
ssRNA481	ssRNA184	0.714
ssRNA481	ssRNA368	0.714
ssRNA481	ssRNA169	0.571
ssRNA481	ssRNA412	0.286
ssRNA481	ssRNA344	0.571
ssRNA481	ssRNA594	0.143
ssRNA481	ssRNA871	0.857
ssRNA481	ssRNA14	0.667
ssRNA481	ssRNA402	0.571
ssRNA481	ssRNA110	0.429
ssRNA481	ssRNA708	0.714
ssRNA481	ssRNA245	0.857
ssRNA481	ssRNA332	1.0
ssRNA481	ssRNA305	0.429
ssRNA481	ssRNA187	0.429
ssRNA481	ssRNA434	0.857
ssRNA481	ssRNA682	1.0
ssRNA481	ssRNA471	0.75
ssRNA481	ssRNA722	0.429
ssRNA481	ssRNA319	0.286
ssRNA481	ssRNA363	0.571
ssRNA481	ssRNA659	0.429
ssRNA481	ssRNA355	0.714
ssRNA481	ssRNA716	0.857
ssRNA481	ssRNA178	0.714
ssRNA481	ssRNA338	0.0
ssRNA481	ssRNA783	0.667
ssRNA481	ssRNA624	0.571
ssRNA481	ssRNA694	0.857
ssRNA481	ssRNA426	1.0
ssRNA481	ssRNA650	0.429
ssRNA481	ssRNA290	0.0
ssRNA481	ssRNA407	0.429
ssRNA481	ssRNA763	0.167
ssRNA481	ssRNA761	0.167
ssRNA481	ssRNA804	0.571
ssRNA481	ssRNA317	0.857
ssRNA481	ssRNA790	0.167
ssRNA481	ssRNA274	0.0
ssRNA481	ssRNA464	0.714
ssRNA481	ssRNA262	0.571
ssRNA481	ssRNA474	0.5
ssRNA481	ssRNA560	0.571
ssRNA481	ssRNA106	0.333
ssRNA481	ssRNA787	0.167
ssRNA481	ssRNA83	0.429
ssRNA481	ssRNA282	0.571
ssRNA481	ssRNA551	0.167
ssRNA481	ssRNA517	0.714
ssRNA481	ssRNA260	0.714
ssRNA481	ssRNA710	0.714
ssRNA481	ssRNA365	0.714
ssRNA481	ssRNA619	0.5
ssRNA481	ssRNA384	0.857
ssRNA481	ssRNA658	0.286
ssRNA481	ssRNA785	0.167
ssRNA481	ssRNA649	0.429
ssRNA481	ssRNA428	1.0
ssRNA481	ssRNA191	0.143
ssRNA481	ssRNA367	0.714
ssRNA481	ssRNA45	0.429
ssRNA481	ssRNA616	0.667
ssRNA481	ssRNA242	0.286
ssRNA481	ssRNA638	0.714
ssRNA481	ssRNA121	0.286
ssRNA481	ssRNA611	0.8
ssRNA481	ssRNA87	0.286
ssRNA481	ssRNA147	0.5
ssRNA481	ssRNA635	0.857
ssRNA481	ssRNA614	0.5
ssRNA481	ssRNA532	0.714
ssRNA481	ssRNA98	0.75
ssRNA481	ssRNA550	0.167
ssRNA481	ssRNA699	0.0
ssRNA481	ssRNA683	0.857
ssRNA481	ssRNA725	0.714
ssRNA481	ssRNA881	0.571
ssRNA481	ssRNA120	0.333
ssRNA481	ssRNA692	0.857
ssRNA481	ssRNA315	0.429
ssRNA481	ssRNA907	0.857
ssRNA481	ssRNA534	0.714
ssRNA481	ssRNA44	0.429
ssRNA481	ssRNA427	1.0
ssRNA481	ssRNA715	0.857
ssRNA481	ssRNA342	0.0
ssRNA481	ssRNA38	0.429
ssRNA481	ssRNA720	0.571
ssRNA481	ssRNA494	0.857
ssRNA481	ssRNA735	0.333
ssRNA481	ssRNA312	0.75
ssRNA481	ssRNA346	1.0
ssRNA481	ssRNA645	0.857
ssRNA481	ssRNA150	0.429
ssRNA481	ssRNA468	0.2
ssRNA481	ssRNA797	0.143
ssRNA481	ssRNA230	0.429
ssRNA481	ssRNA347	1.0
ssRNA481	ssRNA377	0.714
ssRNA481	ssRNA672	0.714
ssRNA481	ssRNA33	0.143
ssRNA481	ssRNA479	0.5
ssRNA481	ssRNA486	0.857
ssRNA481	ssRNA739	1.0
ssRNA481	ssRNA70	0.714
ssRNA481	ssRNA882	1.0
ssRNA481	ssRNA772	0.2
ssRNA481	ssRNA777	0.714
ssRNA481	ssRNA345	1.0
ssRNA481	ssRNA179	0.571
ssRNA481	ssRNA539	1.0
ssRNA481	ssRNA223	0.143
ssRNA481	ssRNA142	0.667
ssRNA481	ssRNA640	0.714
ssRNA481	ssRNA12	0.714
ssRNA481	ssRNA337	0.143
ssRNA481	ssRNA458	0.857
ssRNA481	ssRNA665	1.0
ssRNA481	ssRNA336	0.8
ssRNA481	ssRNA789	0.333
ssRNA481	ssRNA41	0.571
ssRNA481	ssRNA545	0.857
ssRNA481	ssRNA750	0.429
ssRNA481	ssRNA492	0.714
ssRNA481	ssRNA516	0.857
ssRNA481	ssRNA32	0.714
ssRNA481	ssRNA47	1.0
ssRNA481	ssRNA491	0.714
ssRNA481	ssRNA467	0.5
ssRNA481	ssRNA729	0.714
ssRNA481	ssRNA571	0.286
ssRNA481	ssRNA101	0.857
ssRNA481	ssRNA353	0.0
ssRNA481	ssRNA533	0.429
ssRNA481	ssRNA102	0.5
ssRNA481	ssRNA243	0.857
ssRNA481	ssRNA689	0.857
ssRNA481	ssRNA17	0.571
ssRNA481	ssRNA379	0.286
ssRNA481	ssRNA595	0.429
ssRNA481	ssRNA760	0.167
ssRNA481	ssRNA74	0.857
ssRNA481	ssRNA846	0.571
ssRNA481	ssRNA357	0.714
ssRNA481	ssRNA382	0.429
ssRNA481	ssRNA472	0.5
ssRNA481	ssRNA261	0.75
ssRNA481	ssRNA578	0.143
ssRNA481	ssRNA580	0.286
ssRNA481	ssRNA852	0.333
ssRNA481	ssRNA362	0.714
ssRNA481	ssRNA268	0.714
ssRNA481	ssRNA327	1.0
ssRNA481	ssRNA390	0.286
ssRNA481	ssRNA435	0.571
ssRNA481	ssRNA565	0.571
ssRNA481	ssRNA615	0.143
ssRNA481	ssRNA6	0.143
ssRNA481	ssRNA423	0.571
ssRNA481	ssRNA300	0.714
ssRNA481	ssRNA469	0.0
ssRNA481	ssRNA490	0.714
ssRNA481	ssRNA376	0.714
ssRNA481	ssRNA440	0.429
ssRNA481	ssRNA910	0.429
ssRNA481	ssRNA634	0.714
ssRNA481	ssRNA456	0.571
ssRNA481	ssRNA126	0.714
ssRNA481	ssRNA133	0.857
ssRNA481	ssRNA264	0.143
ssRNA481	ssRNA393	0.143
ssRNA481	ssRNA536	0.429
ssRNA481	ssRNA462	0.857
ssRNA481	ssRNA137	0.667
ssRNA481	ssRNA801	0.571
ssRNA481	ssRNA832	0.143
ssRNA481	ssRNA663	0.857
ssRNA481	ssRNA124	0.714
ssRNA481	ssRNA97	0.75
ssRNA481	ssRNA639	0.857
ssRNA481	ssRNA114	0.429
ssRNA481	ssRNA446	0.429
ssRNA481	ssRNA372	0.857
ssRNA481	ssRNA814	0.571
ssRNA481	ssRNA547	0.333
ssRNA481	ssRNA195	0.143
ssRNA481	ssRNA746	0.333
ssRNA481	ssRNA767	0.429
ssRNA481	ssRNA488	0.571
ssRNA481	ssRNA388	0.286
ssRNA481	ssRNA85	0.286
ssRNA481	ssRNA404	0.286
ssRNA481	ssRNA149	0.286
ssRNA481	ssRNA416	1.0
ssRNA481	ssRNA451	0.833
ssRNA481	ssRNA586	0.429
ssRNA481	ssRNA482	0.857
ssRNA481	ssRNA109	0.0
ssRNA481	ssRNA143	0.5
ssRNA481	ssRNA537	0.429
ssRNA481	ssRNA628	0.857
ssRNA481	ssRNA684	0.857
ssRNA481	ssRNA155	0.143
ssRNA481	ssRNA239	0.429
ssRNA481	ssRNA576	0.143
ssRNA481	ssRNA374	0.571
ssRNA481	ssRNA460	0.0
ssRNA481	ssRNA597	0.429
ssRNA481	ssRNA125	0.714
ssRNA481	ssRNA421	0.8
ssRNA481	ssRNA653	1.0
ssRNA481	ssRNA310	1.0
ssRNA481	ssRNA411	0.857
ssRNA481	ssRNA705	0.714
ssRNA481	ssRNA753	0.571
ssRNA481	ssRNA495	0.857
ssRNA481	ssRNA236	0.429
ssRNA481	ssRNA173	0.429
ssRNA481	ssRNA430	0.286
ssRNA481	ssRNA584	0.143
ssRNA481	ssRNA633	0.714
ssRNA481	ssRNA909	0.571
ssRNA481	ssRNA256	0.857
ssRNA481	ssRNA324	0.429
ssRNA481	ssRNA714	0.714
ssRNA481	ssRNA398	0.143
ssRNA481	ssRNA820	0.714
ssRNA481	ssRNA470	0.167
ssRNA481	ssRNA484	1.0
ssRNA481	ssRNA707	0.714
ssRNA481	ssRNA512	0.429
ssRNA481	ssRNA792	0.0
ssRNA481	ssRNA202	0.286
ssRNA481	ssRNA252	0.429
ssRNA481	ssRNA826	0.571
ssRNA481	ssRNA92	0.286
ssRNA481	ssRNA844	0.714
ssRNA481	ssRNA135	0.429
ssRNA481	ssRNA626	0.857
ssRNA481	ssRNA136	0.833
ssRNA481	ssRNA519	0.857
ssRNA481	ssRNA366	1.0
ssRNA481	ssRNA778	0.5
ssRNA481	ssRNA535	0.857
ssRNA481	ssRNA408	0.286
ssRNA481	ssRNA165	0.571
ssRNA481	ssRNA144	0.5
ssRNA481	ssRNA748	0.429
ssRNA481	ssRNA779	0.667
ssRNA481	ssRNA700	0.8
ssRNA481	ssRNA822	0.429
ssRNA481	ssRNA538	0.0
ssRNA481	ssRNA352	0.333
ssRNA481	ssRNA803	0.429
ssRNA481	ssRNA523	0.857
ssRNA481	ssRNA244	1.0
ssRNA481	ssRNA22	0.143
ssRNA481	ssRNA72	0.167
ssRNA481	ssRNA296	0.429
ssRNA481	ssRNA461	0.714
ssRNA481	ssRNA556	0.571
ssRNA481	ssRNA572	0.143
ssRNA481	ssRNA593	1.0
ssRNA481	ssRNA833	0.286
ssRNA481	ssRNA48	0.857
ssRNA481	ssRNA34	0.571
ssRNA481	ssRNA798	0.0
ssRNA481	ssRNA743	0.429
ssRNA481	ssRNA437	0.714
ssRNA481	ssRNA687	1.0
ssRNA481	ssRNA351	1.0
ssRNA481	ssRNA657	0.571
ssRNA481	ssRNA506	0.429
ssRNA481	ssRNA525	0.714
ssRNA481	ssRNA703	1.0
ssRNA481	ssRNA78	0.714
ssRNA481	ssRNA389	0.286
ssRNA481	ssRNA465	0.571
ssRNA481	ssRNA791	0.0
ssRNA481	ssRNA455	0.143
ssRNA481	ssRNA76	0.714
ssRNA481	ssRNA251	0.429
ssRNA481	ssRNA220	0.714
ssRNA481	ssRNA212	0.143
ssRNA481	ssRNA888	1.0
ssRNA481	ssRNA845	0.714
ssRNA481	ssRNA222	0.429
ssRNA481	ssRNA621	0.857
ssRNA481	ssRNA24	0.571
ssRNA481	ssRNA161	0.571
ssRNA481	ssRNA878	1.0
ssRNA481	ssRNA835	0.714
ssRNA481	ssRNA20	0.571
ssRNA481	ssRNA841	0.667
ssRNA481	ssRNA134	0.286
ssRNA481	ssRNA224	0.333
ssRNA481	ssRNA356	0.714
ssRNA481	ssRNA213	0.429
ssRNA481	ssRNA23	0.286
ssRNA481	ssRNA369	0.0
ssRNA481	ssRNA37	0.429
ssRNA481	ssRNA311	0.75
ssRNA481	ssRNA414	0.286
ssRNA481	ssRNA613	0.571
ssRNA481	ssRNA218	0.429
ssRNA481	ssRNA764	0.286
ssRNA481	ssRNA704	0.75
ssRNA481	ssRNA170	0.429
ssRNA481	ssRNA340	0.571
ssRNA481	ssRNA386	0.429
ssRNA481	ssRNA836	0.714
ssRNA481	ssRNA567	0.2
ssRNA481	ssRNA400	0.143
ssRNA481	ssRNA403	0.429
ssRNA481	ssRNA225	0.714
ssRNA481	ssRNA872	0.857
ssRNA481	ssRNA501	0.429
ssRNA481	ssRNA68	0.714
ssRNA481	ssRNA164	0.714
ssRNA481	ssRNA453	0.714
ssRNA481	ssRNA599	0.429
ssRNA481	ssRNA4	0.286
ssRNA481	ssRNA318	0.714
ssRNA481	ssRNA293	0.429
ssRNA481	ssRNA321	1.0
ssRNA481	ssRNA711	1.0
ssRNA481	ssRNA544	1.0
ssRNA481	ssRNA54	0.143
ssRNA481	ssRNA582	0.286
ssRNA481	ssRNA308	0.571
ssRNA481	ssRNA248	0.429
ssRNA481	ssRNA899	1.0
ssRNA481	ssRNA855	0.333
ssRNA481	ssRNA292	0.6
ssRNA481	ssRNA40	0.429
ssRNA481	ssRNA642	0.429
ssRNA481	ssRNA123	0.429
ssRNA481	ssRNA574	0.714
ssRNA481	ssRNA806	0.571
ssRNA481	ssRNA527	0.714
ssRNA481	ssRNA737	0.0
ssRNA481	ssRNA583	0.571
ssRNA481	ssRNA612	0.857
ssRNA481	ssRNA138	0.667
ssRNA481	ssRNA275	0.0
ssRNA481	ssRNA189	0.857
ssRNA481	ssRNA148	0.286
ssRNA481	ssRNA370	0.143
ssRNA481	ssRNA183	0.714
ssRNA481	ssRNA740	0.286
ssRNA481	ssRNA688	0.857
ssRNA481	ssRNA385	0.571
ssRNA481	ssRNA666	0.571
ssRNA481	ssRNA853	0.167
ssRNA481	ssRNA677	0.714
ssRNA481	ssRNA531	0.571
ssRNA481	ssRNA890	1.0
ssRNA481	ssRNA794	0.0
ssRNA481	ssRNA605	0.429
ssRNA481	ssRNA299	0.429
ssRNA481	ssRNA900	0.429
ssRNA481	ssRNA29	0.571
ssRNA481	ssRNA592	0.857
ssRNA481	ssRNA856	0.714
ssRNA481	ssRNA16	0.143
ssRNA481	ssRNA766	0.429
ssRNA481	ssRNA208	0.286
ssRNA481	ssRNA281	0.714
ssRNA481	ssRNA549	0.333
ssRNA481	ssRNA508	0.714
ssRNA481	ssRNA127	0.429
ssRNA481	ssRNA77	1.0
ssRNA481	ssRNA418	1.0
ssRNA481	ssRNA190	0.286
ssRNA481	ssRNA602	0.429
ssRNA481	ssRNA514	0.143
ssRNA481	ssRNA207	0.286
ssRNA481	ssRNA131	0.429
ssRNA481	ssRNA731	0.5
ssRNA481	ssRNA755	0.429
ssRNA481	ssRNA415	0.857
ssRNA481	ssRNA655	0.714
ssRNA481	ssRNA265	0.143
ssRNA481	ssRNA436	0.714
ssRNA481	ssRNA887	0.714
ssRNA481	ssRNA680	0.857
ssRNA481	ssRNA201	0.429
ssRNA481	ssRNA359	0.857
ssRNA481	ssRNA108	0.714
ssRNA481	ssRNA84	1.0
ssRNA481	ssRNA284	0.714
ssRNA481	ssRNA196	0.143
ssRNA481	ssRNA250	0.833
ssRNA481	ssRNA241	1.0
ssRNA481	ssRNA46	0.143
ssRNA481	ssRNA780	0.5
ssRNA481	ssRNA339	0.333
ssRNA481	ssRNA192	0.714
ssRNA481	ssRNA581	0.143
ssRNA481	ssRNA395	0.286
ssRNA481	ssRNA105	0.571
ssRNA481	ssRNA476	0.571
ssRNA481	ssRNA828	0.571
ssRNA481	ssRNA254	0.714
ssRNA481	ssRNA829	0.333
ssRNA481	ssRNA744	0.286
ssRNA481	ssRNA139	0.5
ssRNA481	ssRNA203	0.429
ssRNA481	ssRNA182	0.714
ssRNA481	ssRNA866	0.571
ssRNA481	ssRNA749	0.429
ssRNA481	ssRNA59	0.143
ssRNA481	ssRNA813	0.429
ssRNA481	ssRNA843	0.714
ssRNA481	ssRNA90	0.429
ssRNA481	ssRNA438	0.333
ssRNA481	ssRNA570	0.286
ssRNA481	ssRNA610	0.429
ssRNA481	ssRNA276	0.0
