cluster_index	protein_index	cluster_number	cluster_member
Cluster_628	new_DNA_2231	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2156	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2202	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2235	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2172	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2237	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2016	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2153	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1754	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1755	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2236	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1757	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1758	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1759	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2754	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2755	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1763	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2756	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1764	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2015	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2757	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1765	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1766	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1767	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1751	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_2760	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1768	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_628	new_DNA_1744	38	new_DNA_2759,new_DNA_2225,new_DNA_2154,new_DNA_2758,new_DNA_1746,new_DNA_1747,new_DNA_1760,new_DNA_2066,new_DNA_1748,new_DNA_1749,new_DNA_2231,new_DNA_2156,new_DNA_2202,new_DNA_2235,new_DNA_2172,new_DNA_2237,new_DNA_2016,new_DNA_2153,new_DNA_1754,new_DNA_1755,new_DNA_2236,new_DNA_1757,new_DNA_1758,new_DNA_1759,new_DNA_2754,new_DNA_2755,new_DNA_1763,new_DNA_2756,new_DNA_1764,new_DNA_2015,new_DNA_2757,new_DNA_1765,new_DNA_1766,new_DNA_1767,new_DNA_1751,new_DNA_2760,new_DNA_1768,new_DNA_1744
Cluster_629	new_DNA_2951	3	new_DNA_2951,new_DNA_2117,new_DNA_2948
Cluster_629	new_DNA_2117	3	new_DNA_2951,new_DNA_2117,new_DNA_2948
Cluster_629	new_DNA_2948	3	new_DNA_2951,new_DNA_2117,new_DNA_2948
Cluster_630	new_DNA_2983	3	new_DNA_2983,new_DNA_2982,new_DNA_2984
Cluster_630	new_DNA_2982	3	new_DNA_2983,new_DNA_2982,new_DNA_2984
Cluster_630	new_DNA_2984	3	new_DNA_2983,new_DNA_2982,new_DNA_2984
Cluster_631	new_DNA_3015	1	new_DNA_3015
Cluster_632	new_DNA_3047	1	new_DNA_3047
Cluster_633	new_DNA_3078	2	new_DNA_3078,new_DNA_3278
Cluster_633	new_DNA_3278	2	new_DNA_3078,new_DNA_3278
Cluster_634	new_DNA_3141	1	new_DNA_3141
Cluster_635	new_DNA_3173	2	new_DNA_3173,new_DNA_3172
Cluster_635	new_DNA_3172	2	new_DNA_3173,new_DNA_3172
Cluster_636	new_DNA_3236	1	new_DNA_3236
Cluster_637	new_DNA_3268	1	new_DNA_3268
Cluster_638	new_DNA_3300	2	new_DNA_3300,new_DNA_1941
Cluster_638	new_DNA_1941	2	new_DNA_3300,new_DNA_1941
Cluster_639	new_DNA_3332	1	new_DNA_3332
Cluster_640	new_DNA_2632	1	new_DNA_2632
Cluster_641	new_DNA_1703	1	new_DNA_1703
Cluster_642	new_DNA_1735	1	new_DNA_1735
Cluster_643	new_DNA_1831	1	new_DNA_1831
Cluster_644	new_DNA_1863	1	new_DNA_1863
Cluster_645	new_DNA_1895	1	new_DNA_1895
Cluster_646	new_DNA_1959	1	new_DNA_1959
Cluster_647	new_DNA_1991	1	new_DNA_1991
Cluster_648	new_DNA_2055	1	new_DNA_2055
Cluster_649	new_DNA_2119	1	new_DNA_2119
Cluster_650	new_DNA_2151	3	new_DNA_2151,new_DNA_2199,new_DNA_1728
Cluster_650	new_DNA_2199	3	new_DNA_2151,new_DNA_2199,new_DNA_1728
Cluster_650	new_DNA_1728	3	new_DNA_2151,new_DNA_2199,new_DNA_1728
Cluster_651	new_DNA_2183	1	new_DNA_2183
Cluster_652	new_DNA_2215	2	new_DNA_2215,new_DNA_2212
Cluster_652	new_DNA_2212	2	new_DNA_2215,new_DNA_2212
Cluster_653	new_DNA_2247	3	new_DNA_2247,new_DNA_2677,new_DNA_2678
Cluster_653	new_DNA_2677	3	new_DNA_2247,new_DNA_2677,new_DNA_2678
Cluster_653	new_DNA_2678	3	new_DNA_2247,new_DNA_2677,new_DNA_2678
Cluster_654	new_DNA_2279	1	new_DNA_2279
Cluster_655	new_DNA_2311	1	new_DNA_2311
Cluster_656	new_DNA_2343	1	new_DNA_2343
Cluster_657	new_DNA_2375	1	new_DNA_2375
Cluster_658	new_DNA_2407	1	new_DNA_2407
Cluster_659	new_DNA_2439	1	new_DNA_2439
Cluster_660	new_DNA_2503	1	new_DNA_2503
Cluster_661	new_DNA_2567	1	new_DNA_2567
Cluster_662	new_DNA_2599	1	new_DNA_2599
Cluster_663	new_DNA_2631	1	new_DNA_2631
Cluster_664	new_DNA_2664	1	new_DNA_2664
Cluster_665	new_DNA_2696	1	new_DNA_2696
Cluster_666	new_DNA_2888	2	new_DNA_2888,new_DNA_2887
Cluster_666	new_DNA_2887	2	new_DNA_2888,new_DNA_2887
Cluster_667	new_DNA_2952	1	new_DNA_2952
Cluster_668	new_DNA_3016	1	new_DNA_3016
Cluster_669	new_DNA_398	2	new_DNA_398,new_DNA_1779
Cluster_669	new_DNA_1779	2	new_DNA_398,new_DNA_1779
Cluster_670	new_DNA_3142	1	new_DNA_3142
Cluster_671	new_DNA_3237	1	new_DNA_3237
Cluster_672	new_DNA_3269	1	new_DNA_3269
Cluster_673	new_DNA_3301	1	new_DNA_3301
Cluster_674	new_DNA_3364	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_3057	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_2679	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_2680	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_2682	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_2683	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_2211	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_674	new_DNA_2184	8	new_DNA_3364,new_DNA_3057,new_DNA_2679,new_DNA_2680,new_DNA_2682,new_DNA_2683,new_DNA_2211,new_DNA_2184
Cluster_675	new_DNA_1704	1	new_DNA_1704
Cluster_676	new_DNA_1736	1	new_DNA_1736
Cluster_677	new_DNA_1832	2	new_DNA_1832,new_DNA_3174
Cluster_677	new_DNA_3174	2	new_DNA_1832,new_DNA_3174
Cluster_678	new_DNA_1864	1	new_DNA_1864
Cluster_679	new_DNA_1896	1	new_DNA_1896
Cluster_680	new_DNA_1960	1	new_DNA_1960
Cluster_681	new_DNA_1992	1	new_DNA_1992
Cluster_682	new_DNA_2024	3	new_DNA_2024,new_DNA_2022,new_DNA_2023
Cluster_682	new_DNA_2022	3	new_DNA_2024,new_DNA_2022,new_DNA_2023
Cluster_682	new_DNA_2023	3	new_DNA_2024,new_DNA_2022,new_DNA_2023
Cluster_683	new_DNA_2120	1	new_DNA_2120
Cluster_684	new_DNA_2152	1	new_DNA_2152
Cluster_685	new_DNA_2216	1	new_DNA_2216
Cluster_686	new_DNA_3091	1	new_DNA_3091
Cluster_687	new_DNA_3123	1	new_DNA_3123
Cluster_688	new_DNA_3155	1	new_DNA_3155
Cluster_689	new_DNA_3187	1	new_DNA_3187
Cluster_690	new_DNA_3218	1	new_DNA_3218
Cluster_691	new_DNA_3250	2	new_DNA_3250,new_DNA_3249
Cluster_691	new_DNA_3249	2	new_DNA_3250,new_DNA_3249
Cluster_692	new_DNA_3282	2	new_DNA_3282,new_DNA_2707
Cluster_692	new_DNA_2707	2	new_DNA_3282,new_DNA_2707
Cluster_693	new_DNA_3314	1	new_DNA_3314
Cluster_694	new_DNA_3346	1	new_DNA_3346
Cluster_695	new_DNA_3377	1	new_DNA_3377
Cluster_696	new_DNA_1621	1	new_DNA_1621
Cluster_697	new_DNA_1717	1	new_DNA_1717
Cluster_698	new_DNA_1781	1	new_DNA_1781
Cluster_699	new_DNA_1813	1	new_DNA_1813
Cluster_700	new_DNA_1845	1	new_DNA_1845
Cluster_701	new_DNA_1877	1	new_DNA_1877
Cluster_702	new_DNA_1909	1	new_DNA_1909
Cluster_703	new_DNA_2005	1	new_DNA_2005
Cluster_704	new_DNA_2037	1	new_DNA_2037
Cluster_705	new_DNA_2069	1	new_DNA_2069
Cluster_706	new_DNA_2101	1	new_DNA_2101
Cluster_707	new_DNA_2133	1	new_DNA_2133
Cluster_708	new_DNA_2165	1	new_DNA_2165
Cluster_709	new_DNA_2197	1	new_DNA_2197
Cluster_710	new_DNA_2293	1	new_DNA_2293
Cluster_711	new_DNA_2325	1	new_DNA_2325
